Britney was fucking amazing!! After we just went back to the hotel...I hate travelling with cheapos.
Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are
Broke my tooth yesterday it feels like it's spilt in half.
Brrrr ! Heading to work.... Chilly today
Btw Eventbox is available for free on Macheist for every visitors. Unfortunately I switched to Tweetdeck http://macheist.com
Bugger its all good today! Might have to error check things then
But i missed breakfast cause of it and its supposed to snow 3 to 6 inches today. Is it april or january?
buttload of homework!
bye every one im going to stop being a 3tfan i cant do this any more im a fan only becouse i want to date taryll and he dosent want me .
C? g?ng l?t ?? ng?i d?y
C'mon sean man
Call me retarded...but i just figured out how to see my @ replies on here...my Twitter game is not on point
came back from running and took a shower...why does my lower stomach still hurt after exercising?
Can anyone recommend an air filter for cigarette smoke? Neighbors smoke heavily &amp; my son's asthma has gotten worse. Needs steroids now
Can we just go ahead and blow North Korea off the map already?
can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!!
Can't fall asleep
can't find any friends here
Can't get past 43 in flight control http://twitpic.com/2y7f2
can't get TwitterBerry to work
Can't seem to get over the dissapointment of haveing absolutly no one notice I am gone. Sad I must not be boring I must not be boring...
Can't shake the pins and needles out of my hands
Can't sleep dam naps lol... and its hot
Can't sleep how frustrating!
Can't sleep I close my eyes and all I see is work and a billion ideas moving in all directions.
Can't sleep I hate these nights when I try to go to bed early and stay awake for hours. Poo!
Can't sleep again
Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful.
Can't sleep and brother is at home with girlfriend and baby so i can't sleep in his room any more
can't sleep and dunno why!
can't sleep bc I drank a diet coke @ 9pm....sucks bc I have to wake up at 5:30am
can't sleep. And wondering why my following keeps going down? Guess I gotta try and be more interesting! Haha.
can't sleep. I don't like Sonny being gone.
Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy
Can't sleep. Need to talk to someone.
can't sleep....i have to wake up in 4 hours
Can't smell Tyson any more ...
Can't tweet working over the head
can't upload my pic
Can't use Twitter with my phone
can't wait for bring me the horizonnn. too bad Curtis Ward is not in the band anymore
Can't wait to get stuck in traffic tomorrow. Going to Manila for a meeting
Cannot believe she is awake at 6AM on a tuesday. *yawn* And I had a bad dream. Bummer
cannot find a picture 2 fit the image thing
cannot find her phone
Cannot find my sport shoes was ready to go for my first open-air running 2009.
cannot stop coughing so much for sleeeping
cannot unlock espresso
cannot upload my pic
cant be bothered 2 get out of bed 2day - feelin ultra lazy! i miss josh
cant be bothered gwtting dressed x
cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood
Cant find a laptop thats reasonably priced and has good editing software. May have to save for a few months
Cant go back to sleep
Cant seem to shake the blues away
cant sleep she wants to dream!!
cant sleep but im still feelin like a piece of shit
cant sleep once again. i need to cuddle
Cant sleep. Ugh. If this is going to be a trend i.ll need to find something to do with my wakeful night hours. Read? Learn a language?
cant sleep... my tooth is aching.
cant wait 2 c Carter when bak @ skewl hate gettin sick it suks.......blech
Cant watch @twitchhiker as streaming banned at work Hope someone records as MP4 and can email it to me!
Car got broken into last night. Feeling violated!
Car show season has started without me
Carpool and Cold. Again Where's spring?
Cases like sandra cantu break my heart... Also the reason I'm uber protective of my girls
CASH RULES EVERYTHING AROUND ME
Caught myself looking up the iphone. Promised I wouldn't torcher myself as I still have 6 months left on my current contract
CBI is Congress Bureau of Investigation. ...Ita a BIG RED QUESTION MARK on the capability of Indian Judiciary System...
charlie horse in the middle of the night. terrible dreams. sick.
Check out my mug http://www.erika-obscura.blogspot.com
cheer---2-a-days today and tomorrow.....
Cheney and Bush are the real culprits - http://fwix.com/article/939496
Chest pain. Hockey training tmr.
Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhiÃ¯Â¿_u vi?c
chick corea was tonight...and I missed it ...now she sobs
chicken on my sarnies makes me sick. why oh why? ill have to get a heinz BIG soup later on
ChiefDelphi is down
Chocolate milk. I feel sad that updating this may be pointless at times.
clearing my desk...
coffee @33 is turning into Starbucks (feral children-wise)
coffee time - wish i had whiskey like @cameronreilly
Coke Zero mobile site broken... on iPhone anyway... http://twitpic.com/2y5xp
Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly
Com mtoooo friooooo !
Comcast sucks.
Completely addicted to my iPhone. It's like a bad habit.
Completely wiped and reloaded the 8900.... Lost all BBM contacts Going to bed sad.
Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick
confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/
confused what he should do with his life
congested nose
contemplated going out for a post-midnight walk but still have piles of work to get through
Coughing up a lung - again ! I've had this on and off since Xmas
could time-warner cable suck more? NO.
couldn't get shit done today ~ i'm so screwed
couldn't sleep. read some Animorphs and now I'm attempting sleep again. please work this time. I'm exhausted plus I want to cuddle
couple of mt texts didn't arrive here
Cox or Time Warner? Cox is cheaper and gets a B on dslreports. TW is more expensive and gets a C.
Craaaaap. My Macbook Pro is kernel panicking a lot now. I think I'm going to be forced into an upgrade sooner than this summer
Cramps are crappy.
Crap. I need more dresses too.
crappy day so far. whyyyyy?
Crazy wind today = no birding http://ff.im/1XTTi
Creepy Outdoor on the speedway: Alli is now in Portugal... Seems not so good 4 losing weight not healthy!
crying my friend is moving away tomorrow
currently at work..
Currently watching &quot;Roommates&quot;. I miss the NYC!!!
Currently wishing I could have more of the treacle sponge and custard that Louise made me last night while watching Order of the Phoenix
CURSE MY SLOW INTERNET. I miss YouTube
curses the Twitter API limit
cuz like troybolton is the hottiemcsuperbob. omfgz. my nail buds - cries -
dam i been sleep to long
Damm back to school tomorrow
Dammit! I think I picked up a bug from the girlfriend
Dammit... I need to stop buying furniture
Damn blasted colds
Damn it. I hate this stage of the breakup process. I miss the boy. We had just fallen in love. DAMN IT. WHY???!!! Poop.
damn its down.
damn tha last message didnt work
Damn you North Korea. http://bit.ly/KtMeQ
DAMN- my PC has COMPLETELY given out this sucks ...
damn! I have missed #gsoc apply deadline
damn!!! I m missing twitter... have been very busy off late and have not got enuff time to be active on twitter... missing all d action!
Damn... Farrah. Just saw Food Inc. last night, I wonder how many less people would get sick in the world if we could eat real foods.
Damn... I don't have any chalk! MY CHALKBOARD IS USELESS
Damn... I need to learn
Damnit I was really digging this season of Reaper http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story
damnnn! i missed 11:11
Damp!!! I couldn't wear jeans cuz they were too wet so I had to wear regular sweat pants! I look terrible! Oh &amp; I forgot my snack!
dancing with myself.... I'm not Emo!!! Want to write a song....
dang won't be able to get to any workshops run by web directions
dang! i'm lazy i've begun three short stories in the last three weeks... and never finished anything. will. have. more. focus.
darn it !!! I woke up with a great idea for a LIME article and I forgot what it was
Darn! Forgot that tonight's shoot was postponed. Will be at a loose end now!&quot;
Dats some fast internets. We'll probably be stuck with that 10% though http://digg.com/d1o8Kd
Day 2 of wisdom teeth pain won't end
day 2. a lot harder than day 1. let's see how day 3 goes tomorrow.
Day is frantic - being shotgunned with lots of work requests all at the same time - running out of hands
DC tomorrow... I m nt prepared!!
DDI still messed up, I can now log in, but can't download the latest Dungeon mag.
Deadline ahead
Dear FBDimms please give me my 4GB of memory back.. I used to have 8 Running 90% full = crippled PC
dear nike, stop with the flywire. that shit is a waste of science. and ugly. love, @vincentx24x
dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy.... haha just got outta the shower. uhh night.
dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?
